Year	Quarter	Month	DayofMonth	DayOfWeek	FlightDate	Marketing_Airline_Network	Operated_or_Branded_Code_Share_Partners	DOT_ID_Marketing_Airline	IATA_Code_Marketing_Airline	Flight_Number_Marketing_Airline	Originally_Scheduled_Code_Share_Airline	DOT_ID_Originally_Scheduled_Code_Share_Airline	IATA_Code_Originally_Scheduled_Code_Share_Airline	Flight_Num_Originally_Scheduled_Code_Share_Airline	Operating_Airline 	DOT_ID_Operating_Airline	IATA_Code_Operating_Airline	Tail_Number	Flight_Number_Operating_Airline	OriginAirportID	OriginAirportSeqID	OriginCityMarketID	Origin	OriginCityName	OriginState	OriginStateFips	OriginStateName	OriginWac	DestAirportID	DestAirportSeqID	DestCityMarketID	Dest	DestCityName	DestState	DestStateFips	DestStateName	DestWac	CRSDepTime	DepTime	DepDelay	DepDelayMinutes	DepDel15	DepartureDelayGroups	DepTimeBlk	TaxiOut	WheelsOff	WheelsOn	TaxiIn	CRSArrTime	ArrTime	ArrDelay	ArrDelayMinutes	ArrDel15	ArrivalDelayGroups	ArrTimeBlk	Cancelled	CancellationCode	Diverted	CRSElapsedTime	ActualElapsedTime	AirTime	Flights	Distance	DistanceGroup	CarrierDelay	WeatherDelay	NASDelay	SecurityDelay	LateAircraftDelay	FirstDepTime	TotalAddGTime	LongestAddGTime	DivAirportLandings
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1630					DL	19790	DL	N135DQ	1630	14492	1449202	34492	RDU	Raleigh/Durham, NC	NC	37	North Carolina	36	12953	1295304	31703	LGA	New York, NY	NY	36	New York	22	610	603	-7	0	0	-1	0600-0659	18	621	723	14	744	737	-7	0	0	-1	0700-0759	0		0	94	94	62	1	431	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1631					DL	19790	DL	N319DN	1631	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	33	12478	1247805	31703	JFK	New York, NY	NY	36	New York	22	1959	2009	10	10	0	0	1900-1959	9	2018	2220	9	2252	2229	-23	0	0	-2	2200-2259	0		0	173	140	122	1	1069	5									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1633					DL	19790	DL	N685DA	1633	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	33	715	711	-4	0	0	-1	0700-0759	30	741	847	8	847	855	8	8	0	0	0800-0859	0		0	92	104	66	1	404	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1634					DL	19790	DL	N6712B	1634	12889	1288903	32211	LAS	Las Vegas, NV	NV	32	Nevada	85	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	615	611	-4	0	0	-1	0600-0659	12	623	815	28	848	843	-5	0	0	-1	0800-0859	0		0	93	92	52	1	368	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1635					DL	19790	DL	N586NW	1635	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	33	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	2023	2015	-8	0	0	-1	2000-2059	14	2029	2229	6	2302	2235	-27	0	0	-2	2300-2359	0		0	159	140	120	1	957	4									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1636					DL	19790	DL	N862DN	1636	14057	1405702	34057	PDX	Portland, OR	OR	41	Oregon	92	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	91	600	609	9	9	0	0	0600-0659	10	619	806	6	823	812	-11	0	0	-1	0800-0859	0		0	143	123	107	1	834	4									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1637					DL	19790	DL	N312US	1637	11278	1127805	30852	DCA	Washington, DC	VA	51	Virginia	38	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	2038	2141	63	63	1	4	2000-2059	17	2158	2300	4	2220	2304	44	44	1	2	2200-2259	0		0	102	83	62	1	405	2	0	0	0	0	44				0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1637					DL	19790	DL	N312US	1637	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	11278	1127805	30852	DCA	Washington, DC	VA	51	Virginia	38	1756	1944	108	108	1	7	1700-1759	9	1953	2059	5	1926	2104	98	98	1	6	1900-1959	0		0	90	80	66	1	405	2	0	0	98	0	0				0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1638					DL	19790	DL	N3766	1638	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	33	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	13	710	705	-5	0	0	-1	0700-0759	22	727	938	7	1001	945	-16	0	0	-2	1000-1059	0		0	171	160	131	1	1121	5									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1639					DL	19790	DL	N323DN	1639	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	13244	1324402	33244	MEM	Memphis, TN	TN	47	Tennessee	54	1806	1823	17	17	1	1	1800-1859	11	1834	1840	3	1829	1843	14	14	0	0	1800-1859	0		0	83	80	66	1	332	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1640					DL	19790	DL	N319US	1640	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	13931	1393102	33667	ORF	Norfolk, VA	VA	51	Virginia	38	840	836	-4	0	0	-1	0800-0859	16	852	959	3	1009	1002	-7	0	0	-1	1000-1059	0		0	89	86	67	1	516	3									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1640					DL	19790	DL	N319US	1640	13931	1393102	33667	ORF	Norfolk, VA	VA	51	Virginia	38	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1109	1055	-14	0	0	-1	1100-1159	8	1103	1231	10	1302	1241	-21	0	0	-2	1300-1359	0		0	113	106	88	1	516	3									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1642					DL	19790	DL	N586NW	1642	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	33	700	657	-3	0	0	-1	0700-0759	31	728	1002	6	1022	1008	-14	0	0	-1	1000-1059	0		0	202	191	154	1	1127	5									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1642					DL	19790	DL	N586NW	1642	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	33	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	1147	1147	0	0	0	0	1100-1159	11	1158	1422	9	1450	1431	-19	0	0	-2	1400-1459	0		0	183	164	144	1	1127	5									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1643					DL	19790	DL	N965AT	1643	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	36	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	800	756	-4	0	0	-1	0800-0859	17	813	859	7	924	906	-18	0	0	-2	0900-0959	0		0	84	70	46	1	226	1									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1644					DL	19790	DL	N369NB	1644	11775	1177502	31775	FSD	Sioux Falls, SD	SD	46	South Dakota	67	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	805	821	16	16	1	1	0800-0859	25	846	923	6	929	929	0	0	0	0	0900-0959	0		0	84	68	37	1	196	1									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1645					DL	19790	DL	N822DN	1645	12892	1289208	32575	LAX	Los Angeles, CA	CA	6	California	91	14057	1405702	34057	PDX	Portland, OR	OR	41	Oregon	92	1930	1922	-8	0	0	-1	1900-1959	11	1933	2128	4	2159	2132	-27	0	0	-2	2100-2159	0		0	149	130	115	1	834	4									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1646					DL	19790	DL	N919DU	1646	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	93	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1000	1001	1	1	0	0	1000-1059	12	1013	1701	6	1746	1707	-39	0	0	-2	1700-1759	0		0	286	246	228	1	2182	9									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1647					DL	19790	DL	N331DN	1647	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	74	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	600	557	-3	0	0	-1	0600-0659	17	614	844	6	905	850	-15	0	0	-1	0900-0959	0		0	125	113	90	1	731	3									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1648					DL	19790	DL	N375DN	1648	13244	1324402	33244	MEM	Memphis, TN	TN	47	Tennessee	54	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	600	559	-1	0	0	-1	0600-0659	10	609	756	4	818	800	-18	0	0	-2	0800-0859	0		0	78	61	47	1	332	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1649					DL	19790	DL	N307DX	1649	12953	1295304	31703	LGA	New York, NY	NY	36	New York	22	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	33	1529	1543	14	14	0	0	1500-1559	12	1555	1836	16	1833	1852	19	19	1	1	1800-1859	0		0	184	189	161	1	950	4	13	0	5	0	1				0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1650					DL	19790	DL	N128DU	1650	11193	1119302	33105	CVG	Cincinnati, OH	KY	21	Kentucky	52	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	13	1700						1700-1759					1903						1900-1959	1	B	0	123			1	752	4									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1651					DL	19790	DL	N854DN	1651	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	14492	1449202	34492	RDU	Raleigh/Durham, NC	NC	37	North Carolina	36	1301	1257	-4	0	0	-1	1300-1359	11	1308	1401	6	1418	1407	-11	0	0	-1	1400-1459	0		0	77	70	53	1	356	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1651					DL	19790	DL	N854DN	1651	14492	1449202	34492	RDU	Raleigh/Durham, NC	NC	37	North Carolina	36	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1528	1520	-8	0	0	-1	1500-1559	13	1533	1636	5	1658	1641	-17	0	0	-2	1600-1659	0		0	90	81	63	1	356	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1652					DL	19790	DL	N363NB	1652	11433	1143302	31295	DTW	Detroit, MI	MI	26	Michigan	43	10821	1082106	30852	BWI	Baltimore, MD	MD	24	Maryland	35	2250	2245	-5	0	0	-1	2200-2259	21	2306	4	9	30	13	-17	0	0	-2	0001-0559	0		0	100	88	58	1	409	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1653					DL	19790	DL	N365DN	1653	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	33	12953	1295304	31703	LGA	New York, NY	NY	36	New York	22	704	654	-10	0	0	-1	0700-0759	13	707	922	8	1004	930	-34	0	0	-2	1000-1059	0		0	180	156	135	1	1096	5									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1654					DL	19790	DL	N332NB	1654	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	12339	1233904	32337	IND	Indianapolis, IN	IN	18	Indiana	42	1725	1733	8	8	0	0	1700-1759	12	1745	2219	6	2229	2225	-4	0	0	-1	2200-2259	0		0	184	172	154	1	1355	6									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1655					DL	19790	DL	N995AT	1655	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	13930	1393007	30977	ORD	Chicago, IL	IL	17	Illinois	41	1005	1003	-2	0	0	-1	1000-1059	17	1020	1118	10	1143	1128	-15	0	0	-1	1100-1159	0		0	98	85	58	1	334	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1656					DL	19790	DL	N305DN	1656	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	74	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	705	701	-4	0	0	-1	0700-0759	9	710	939	5	1012	944	-28	0	0	-2	1000-1059	0		0	127	103	89	1	731	3									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1657					DL	19790	DL	N921DU	1657	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	14843	1484306	34819	SJU	San Juan, PR	PR	72	Puerto Rico	3	800	802	2	2	0	0	0800-0859	48	850	1532	4	1531	1536	5	5	0	0	1500-1559	0		0	331	334	282	1	2404	10									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1657					DL	19790	DL	N921DU	1657	14843	1484306	34819	SJU	San Juan, PR	PR	72	Puerto Rico	3	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	1645	1639	-6	0	0	-1	1600-1659	11	1650	1953	9	2034	2002	-32	0	0	-2	2000-2059	0		0	349	323	303	1	2404	10									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1658					DL	19790	DL	N369NW	1658	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	14576	1457606	34576	ROC	Rochester, NY	NY	36	New York	22	1644	1648	4	4	0	0	1600-1659	11	1659	1830	8	1843	1838	-5	0	0	-1	1800-1859	0		0	119	110	91	1	749	3									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1658					DL	19790	DL	N369NW	1658	14576	1457606	34576	ROC	Rochester, NY	NY	36	New York	22	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1943	1940	-3	0	0	-1	1900-1959	15	1955	2151	6	2200	2157	-3	0	0	-1	2200-2259	0		0	137	137	116	1	749	3									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1659					DL	19790	DL	N3734B	1659	14635	1463502	31714	RSW	Fort Myers, FL	FL	12	Florida	33	12953	1295304	31703	LGA	New York, NY	NY	36	New York	22	1515	1515	0	0	0	0	1500-1559	20	1535	1739	5	1758	1744	-14	0	0	-1	1700-1759	0		0	163	149	124	1	1080	5									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1660					DL	19790	DL	N340DN	1660	12478	1247805	31703	JFK	New York, NY	NY	36	New York	22	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	33	1514	1519	5	5	0	0	1500-1559	14	1533	1807	7	1815	1814	-1	0	0	-1	1800-1859	0		0	181	175	154	1	944	4									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1661					DL	19790	DL	N365NW	1661	13930	1393007	30977	ORD	Chicago, IL	IL	17	Illinois	41	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	1528	1528	0	0	0	0	1500-1559	13	1541	1637	4	1706	1641	-25	0	0	-2	1700-1759	0		0	98	73	56	1	334	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1662					DL	19790	DL	N325NB	1662	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	74	13487	1348702	31650	MSP	Minneapolis, MN	MN	27	Minnesota	63	740	736	-4	0	0	-1	0700-0759	14	750	945	6	1003	951	-12	0	0	-1	1000-1059	0		0	143	135	115	1	852	4									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1664					DL	19790	DL	N3739P	1664	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	14730	1473004	33044	SDF	Louisville, KY	KY	21	Kentucky	52	1000	1006	6	6	0	0	1000-1059	23	1029	1120	34	1121	1154	33	33	1	2	1100-1159	0		0	81	108	51	1	321	2	6	0	27	0	0				0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1665					DL	19790	DL	N3739P	1665	14730	1473004	33044	SDF	Louisville, KY	KY	21	Kentucky	52	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1221	1355	94	94	1	6	1200-1259	81	1516	1614	4	1349	1618	149	149	1	9	1300-1359	0		0	88	143	58	1	321	2	61	0	55	0	33				0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1666					DL	19790	DL	N113DQ	1666	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	11298	1129806	30194	DFW	Dallas/Fort Worth, TX	TX	48	Texas	74	1403	1400	-3	0	0	-1	1400-1459	12	1412	1717	10	1740	1727	-13	0	0	-1	1700-1759	0		0	157	147	125	1	989	4									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1667					DL	19790	DL	N932AT	1667	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	36	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1725	1721	-4	0	0	-1	1700-1759	12	1733	1822	6	1845	1828	-17	0	0	-2	1800-1859	0		0	80	67	49	1	226	1									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1668					DL	19790	DL	N171DN	1668	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	13204	1320402	31454	MCO	Orlando, FL	FL	12	Florida	33	1600	1600	0	0	0	0	1600-1659	16	1616	1717	9	1725	1726	1	1	0	0	1700-1759	0		0	85	86	61	1	404	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1669					DL	19790	DL	N3755D	1669	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	12217	1221702	30255	HSV	Huntsville, AL	AL	1	Alabama	51	1954	1950	-4	0	0	-1	1900-1959	12	2002	1935	6	1950	1941	-9	0	0	-1	1900-1959	0		0	56	51	33	1	151	1									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1670					DL	19790	DL	N922DZ	1670	11066	1106606	31066	CMH	Columbus, OH	OH	39	Ohio	44	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1530	1525	-5	0	0	-1	1500-1559	95	1700	1818	6	1704	1824	80	80	1	5	1700-1759	0		0	94	179	78	1	447	2	0	0	80	0	0				0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1672					DL	19790	DL	N6704Z	1672	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	33	1633	1736	63	63	1	4	1600-1659	12	1748	1830	4	1738	1834	56	56	1	3	1700-1759	0		0	65	58	42	1	270	2	56	0	0	0	0				0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1672					DL	19790	DL	N6704Z	1672	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1848	1932	44	44	1	2	1800-1859	12	1944	2033	15	2010	2048	38	38	1	2	2000-2059	0		0	82	76	49	1	270	2	0	0	0	0	38				0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1674					DL	19790	DL	N305DN	1674	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	13	13303	1330303	32467	MIA	Miami, FL	FL	12	Florida	33	1537	1540	3	3	0	0	1500-1559	14	1554	1912	9	1918	1921	3	3	0	0	1900-1959	0		0	221	221	198	1	1258	6									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1675					DL	19790	DL	N897DN	1675	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	11193	1119302	33105	CVG	Cincinnati, OH	KY	21	Kentucky	52	1759	1755	-4	0	0	-1	1700-1759	13	1808	1905	5	1925	1910	-15	0	0	-1	1900-1959	0		0	86	75	57	1	373	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1676					DL	19790	DL	N915DU	1676	14193	1419306	33728	PNS	Pensacola, FL	FL	12	Florida	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	520	519	-1	0	0	-1	0001-0559	19	538	721	5	731	726	-5	0	0	-1	0700-0759	0		0	71	67	43	1	271	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1678					DL	19790	DL	N131DU	1678	14107	1410702	30466	PHX	Phoenix, AZ	AZ	4	Arizona	81	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	93	750	749	-1	0	0	-1	0700-0759	12	801	951	9	1007	1000	-7	0	0	-1	1000-1059	0		0	197	191	170	1	1107	5									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1679					DL	19790	DL	N394DX	1679	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	14122	1412202	30198	PIT	Pittsburgh, PA	PA	42	Pennsylvania	23	1755	1844	49	49	1	3	1700-1759	24	1908	2019	11	1934	2030	56	56	1	3	1900-1959	0		0	99	106	71	1	526	3	49	0	7	0	0				0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1680					DL	19790	DL	N991AT	1680	11057	1105703	31057	CLT	Charlotte, NC	NC	37	North Carolina	36	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1001	1001	0	0	0	0	1000-1059	13	1014	1055	4	1128	1059	-29	0	0	-2	1100-1159	0		0	87	58	41	1	226	1									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1681					DL	19790	DL	N377DE	1681	12264	1226402	30852	IAD	Washington, DC	VA	51	Virginia	38	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	93	1719	1718	-1	0	0	-1	1700-1759	20	1738	2150	18	2019	2208					2000-2059	0		1	360			1	2306	10									1
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1681					DL	19790	DL	N377DE	1681	14747	1474703	30559	SEA	Seattle, WA	WA	53	Washington	93	12264	1226402	30852	IAD	Washington, DC	VA	51	Virginia	38	820	822	2	2	0	0	0800-0859	16	838	1558	8	1619	1606	-13	0	0	-1	1600-1659	0		0	299	284	260	1	2306	10									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1682					DL	19790	DL	N118DY	1682	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	12339	1233904	32337	IND	Indianapolis, IN	IN	18	Indiana	42	2257	2307	10	10	0	0	2200-2259	13	2320	28	5	30	33	3	3	0	0	0001-0559	0		0	93	86	68	1	432	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1683					DL	19790	DL	N375DN	1683	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	14122	1412202	30198	PIT	Pittsburgh, PA	PA	42	Pennsylvania	23	2246	2237	-9	0	0	-1	2200-2259	19	2256	8	9	24	17	-7	0	0	-1	0001-0559	0		0	98	100	72	1	526	3									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1685					DL	19790	DL	N978AT	1685	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	12278	1227805	30928	ICT	Wichita, KS	KS	20	Kansas	62	1619	1614	-5	0	0	-1	1600-1659	9	1623	1735	3	1745	1738	-7	0	0	-1	1700-1759	0		0	146	144	132	1	782	4									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1686					DL	19790	DL	N553NW	1686	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	11193	1119302	33105	CVG	Cincinnati, OH	KY	21	Kentucky	52	1120	1123	3	3	0	0	1100-1159	15	1138	1233	5	1247	1238	-9	0	0	-1	1200-1259	0		0	87	75	55	1	373	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1687					DL	19790	DL	N311DN	1687	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	12266	1226603	31453	IAH	Houston, TX	TX	48	Texas	74	2240	2237	-3	0	0	-1	2200-2259	17	2254	2334	9	2358	2343	-15	0	0	-1	2300-2359	0		0	138	126	100	1	689	3									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1689					DL	19790	DL	N554NW	1689	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	12451	1245102	31136	JAX	Jacksonville, FL	FL	12	Florida	33	1944	1953	9	9	0	0	1900-1959	12	2005	2050	6	2054	2056	2	2	0	0	2000-2059	0		0	70	63	45	1	270	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1690					DL	19790	DL	N3765	1690	10994	1099402	30994	CHS	Charleston, SC	SC	45	South Carolina	37	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	700	655	-5	0	0	-1	0700-0759	16	711	800	5	820	805	-15	0	0	-1	0800-0859	0		0	80	70	49	1	259	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1691					DL	19790	DL	N979AT	1691	11267	1126702	31267	DAY	Dayton, OH	OH	39	Ohio	44	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	700	657	-3	0	0	-1	0700-0759	11	708	826	8	855	834	-21	0	0	-2	0800-0859	0		0	115	97	78	1	432	2									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1693					DL	19790	DL	N388DA	1693	14321	1432105	34321	PWM	Portland, ME	ME	23	Maine	12	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	700	659	-1	0	0	-1	0700-0759	33	732	1023	8	1010	1031	21	21	1	1	1000-1059	0		0	190	212	171	1	1027	5	0	0	21	0	0				0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1694					DL	19790	DL	N119DU	1694	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	10423	1042302	30423	AUS	Austin, TX	TX	48	Texas	74	955	1001	6	6	0	0	0900-0959	19	1020	1338	5	1342	1343	1	1	0	0	1300-1359	0		0	167	162	138	1	1086	5									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1695					DL	19790	DL	N319DN	1695	12478	1247805	31703	JFK	New York, NY	NY	36	New York	22	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	33	1530	1530	0	0	0	0	1500-1559	15	1545	1842	14	1849	1856	7	7	0	0	1800-1859	0		0	199	206	177	1	1069	5									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1696					DL	19790	DL	N124DX	1696	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	33	1520	1520	0	0	0	0	1500-1559	13	1533	1704	6	1709	1710	1	1	0	0	1700-1759	0		0	109	110	91	1	581	3									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1696					DL	19790	DL	N124DX	1696	11697	1169706	32467	FLL	Fort Lauderdale, FL	FL	12	Florida	33	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	1820	1930	70	70	1	4	1800-1859	13	1943	2106	8	2016	2114	58	58	1	3	2000-2059	0		0	116	104	83	1	581	3	58	0	0	0	0				0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1697					DL	19790	DL	N3769L	1697	15304	1530402	33195	TPA	Tampa, FL	FL	12	Florida	33	10721	1072102	30721	BOS	Boston, MA	MA	25	Massachusetts	13	1135	1128	-7	0	0	-1	1100-1159	10	1138	1353	6	1439	1359	-40	0	0	-2	1400-1459	0		0	184	151	135	1	1185	5									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1698					DL	19790	DL	N876DN	1698	14057	1405702	34057	PDX	Portland, OR	OR	41	Oregon	92	14869	1486903	34614	SLC	Salt Lake City, UT	UT	49	Utah	87	1919	1908	-11	0	0	-1	1900-1959	9	1917	2135	6	2210	2141	-29	0	0	-2	2200-2259	0		0	111	93	78	1	630	3									0
2022	1	1	6	4	06-01-2022	DL	DL	19790	DL	1701					DL	19790	DL	N376DN	1701	14122	1412202	30198	PIT	Pittsburgh, PA	PA	42	Pennsylvania	23	10397	1039707	30397	ATL	Atlanta, GA	GA	13	Georgia	34	645	639	-6	0	0	-1	0600-0659	10	649	814	5	849	819	-30	0	0	-2	0800-0859	0		0	124	100	85	1	526	3									0
